d1_bar_time,c1,c2,range_hi,range_lo,accept_up,accept_dn,raw_dir,cooldown_ok,px200_shift0,ema200_shift1,htf_ok,event
2020.01.02,1521.85,1514.93,1515.25,1452.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.03,1528.98,1521.85,1516.03,1453.84,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.01.06,1551.93,1528.98,1525.20,1458.42,1,0,1,1,1559.66,1432.94,1,FINAL_SIGNAL_FIRE
2020.01.07,1565.55,1551.93,1531.28,1458.42,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.01.08,1573.91,1565.55,1553.41,1458.42,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.01.09,1556.05,1573.91,1587.42,1458.42,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.10,1552.09,1556.05,1587.42,1458.42,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.13,1561.63,1552.09,1611.28,1459.89,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.14,1547.72,1561.63,1611.28,1462.28,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.15,1546.23,1547.72,1611.28,1462.28,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.16,1556.03,1546.23,1611.28,1462.28,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.17,1552.30,1556.03,1611.28,1470.32,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.20,1557.11,1552.30,1611.28,1470.32,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.21,1560.72,1557.11,1611.28,1470.32,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.22,1558.01,1560.72,1611.28,1473.14,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.23,1558.69,1558.01,1611.28,1475.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.24,1562.60,1558.69,1611.28,1477.38,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.27,1571.11,1562.60,1611.28,1484.29,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.28,1581.73,1571.11,1611.28,1502.67,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.29,1567.29,1581.73,1611.28,1507.25,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.30,1576.59,1567.29,1611.28,1510.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.01.31,1573.91,1576.59,1611.28,1514.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.03,1588.13,1573.91,1611.28,1518.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.04,1576.41,1588.13,1611.28,1527.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.05,1552.70,1576.41,1611.28,1535.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.06,1555.95,1552.70,1611.28,1535.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.07,1566.53,1555.95,1611.28,1535.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.10,1570.13,1566.53,1593.53,1535.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.11,1571.79,1570.13,1593.53,1535.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.12,1567.59,1571.79,1593.53,1535.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.13,1565.53,1567.59,1593.53,1535.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.14,1575.85,1565.53,1593.53,1545.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.17,1583.71,1575.85,1593.53,1546.23,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.18,1580.93,1583.71,1593.53,1546.23,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.19,1601.11,1580.93,1593.53,1546.23,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.20,1611.31,1601.11,1593.53,1546.23,1,0,1,1,1611.85,1471.18,1,FINAL_SIGNAL_FIRE
2020.02.21,1619.19,1611.31,1604.97,1547.33,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.02.24,1643.25,1619.19,1612.83,1547.33,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.02.25,1658.33,1643.25,1623.61,1547.33,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.02.26,1634.55,1658.33,1649.15,1547.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.27,1640.50,1634.55,1689.17,1547.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.02.28,1643.99,1640.50,1689.17,1547.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.02,1585.79,1643.99,1689.17,1547.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.03,1589.31,1585.79,1689.17,1547.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.04,1640.29,1589.31,1689.17,1547.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.05,1636.39,1640.29,1689.17,1547.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.06,1671.89,1636.39,1689.17,1547.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.09,1674.09,1671.89,1689.17,1552.39,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.10,1679.49,1674.09,1689.17,1560.93,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.11,1648.87,1679.49,1691.93,1561.85,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.12,1634.85,1648.87,1703.36,1561.85,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.13,1577.07,1634.85,1703.36,1561.85,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.16,1529.20,1577.07,1703.36,1562.85,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.17,1514.42,1529.20,1703.36,1560.70,0,1,-1,1,1513.65,1496.09,0,RAW_ACCEPT_COOLDOWN_PASS_HTF_BLOCKED
2020.03.18,1528.09,1514.42,1703.36,1504.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.19,1486.12,1528.09,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.20,1472.61,1486.12,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.23,1497.25,1472.61,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.24,1553.16,1497.25,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.25,1625.23,1553.16,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.26,1616.46,1625.23,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.27,1629.74,1616.46,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.30,1625.74,1629.74,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.03.31,1621.39,1625.74,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.01,1575.41,1621.39,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.02,1590.32,1575.41,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.03,1612.41,1590.32,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.06,1615.72,1612.41,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.07,1660.13,1615.72,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.08,1647.42,1660.13,1703.36,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.09,1644.61,1647.42,1679.99,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.13,1682.34,1644.61,1671.81,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.14,1711.46,1682.34,1671.81,1451.07,1,0,1,1,1710.58,1514.55,1,FINAL_SIGNAL_FIRE
2020.04.15,1726.32,1711.46,1690.13,1451.07,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.04.16,1714.52,1726.32,1722.11,1451.07,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.17,1717.31,1714.52,1746.95,1455.17,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.20,1682.23,1717.31,1746.95,1455.17,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.21,1694.56,1682.23,1746.95,1455.17,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.22,1686.88,1694.56,1746.95,1455.17,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.23,1713.82,1686.88,1746.95,1482.90,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.24,1729.73,1713.82,1746.95,1553.10,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.27,1727.13,1729.73,1746.95,1566.16,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.28,1713.41,1727.13,1746.95,1566.16,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.29,1708.43,1713.41,1746.95,1566.16,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.04.30,1711.28,1708.43,1746.95,1566.16,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.01,1685.57,1711.28,1746.95,1566.16,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.04,1698.95,1685.57,1746.95,1566.16,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.05,1700.34,1698.95,1746.95,1582.34,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.06,1704.96,1700.34,1746.95,1605.66,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.07,1684.60,1704.96,1746.95,1607.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.08,1715.26,1684.60,1746.95,1641.26,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.11,1700.80,1715.26,1746.95,1641.26,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.12,1697.43,1700.80,1746.95,1643.31,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.13,1701.79,1697.43,1746.95,1659.53,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.14,1715.77,1701.79,1746.95,1659.53,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.15,1729.76,1715.77,1738.75,1659.53,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.18,1741.01,1729.76,1738.75,1659.53,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.19,1732.20,1741.01,1738.37,1659.53,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.20,1743.80,1732.20,1751.17,1659.53,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.21,1747.15,1743.80,1765.03,1659.53,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.22,1726.67,1747.15,1765.03,1668.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.25,1733.30,1726.67,1765.03,1668.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.26,1727.60,1733.30,1765.03,1668.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.27,1710.75,1727.60,1765.03,1668.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.28,1708.98,1710.75,1765.03,1668.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.05.29,1718.10,1708.98,1765.03,1668.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.01,1728.70,1718.10,1765.03,1668.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.02,1738.98,1728.70,1765.03,1668.92,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.03,1727.78,1738.98,1765.03,1682.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.04,1697.51,1727.78,1765.03,1682.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.05,1713.96,1697.51,1765.03,1682.05,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.08,1685.33,1713.96,1765.03,1682.86,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.09,1698.00,1685.33,1765.03,1689.33,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.10,1714.14,1698.00,1765.03,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.11,1738.18,1714.14,1765.03,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.12,1726.88,1738.18,1765.03,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.15,1729.91,1726.88,1765.03,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.16,1724.57,1729.91,1765.03,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.17,1726.25,1724.57,1765.03,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.18,1726.45,1726.25,1753.79,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.19,1721.95,1726.45,1753.79,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.22,1741.29,1721.95,1748.55,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.23,1754.38,1741.29,1745.06,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.24,1767.52,1754.38,1745.13,1670.52,1,0,1,1,1767.50,1596.31,1,FINAL_SIGNAL_FIRE
2020.06.25,1761.32,1767.52,1763.10,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.26,1763.68,1761.32,1770.78,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.29,1770.42,1763.68,1779.25,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.06.30,1772.18,1770.42,1779.25,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.01,1780.37,1772.18,1779.25,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.02,1769.99,1780.37,1779.25,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.03,1775.29,1769.99,1785.86,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.06,1775.49,1775.29,1788.94,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.07,1783.82,1775.49,1788.94,1670.52,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.08,1795.15,1783.82,1788.94,1677.28,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.09,1808.72,1795.15,1788.94,1692.24,1,0,1,1,1808.89,1615.26,1,FINAL_SIGNAL_FIRE
2020.07.10,1802.67,1808.72,1797.18,1704.09,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.07.13,1798.24,1802.67,1817.89,1704.09,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.14,1802.11,1798.24,1817.89,1704.09,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.15,1809.19,1802.11,1817.89,1704.09,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.16,1809.91,1809.19,1817.89,1712.48,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.17,1796.76,1809.91,1817.89,1712.48,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.20,1809.36,1796.76,1817.89,1717.22,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.21,1817.14,1809.36,1817.89,1721.06,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.22,1841.59,1817.14,1817.89,1742.82,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.07.23,1871.56,1841.59,1820.36,1747.27,1,0,1,1,1871.55,1634.39,1,FINAL_SIGNAL_FIRE
2020.07.24,1887.12,1871.56,1843.41,1747.52,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.07.27,1901.06,1887.12,1871.97,1747.52,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.07.28,1941.71,1901.06,1898.30,1747.52,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.07.29,1959.43,1941.71,1906.50,1757.17,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.07.30,1970.36,1959.43,1945.49,1757.17,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.07.31,1955.88,1970.36,1981.02,1757.17,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.03,1973.93,1955.88,1981.02,1757.17,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.04,1976.47,1973.93,1981.02,1769.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.05,2018.93,1976.47,1982.89,1769.87,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.06,2037.67,2018.93,1989.33,1773.73,1,0,1,1,2038.41,1665.71,1,FINAL_SIGNAL_FIRE
2020.08.07,2063.05,2037.67,2019.83,1789.57,1,0,1,0,0.00,0.00,1,RAW_ACCEPT_COOLDOWN_BLOCKED
2020.08.10,2034.61,2063.05,2055.68,1789.57,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.11,2027.16,2034.61,2069.64,1789.57,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.12,1911.41,2027.16,2074.89,1789.57,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.13,1916.47,1911.41,2074.89,1789.57,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.14,1953.22,1916.47,2074.89,1794.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.17,1944.39,1953.22,2074.89,1794.74,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.18,1985.05,1944.39,2074.89,1795.69,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.19,2001.74,1985.05,2074.89,1805.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.20,1929.08,2001.74,2074.89,1815.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.21,1946.54,1929.08,2074.89,1839.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.24,1940.40,1946.54,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.25,1929.03,1940.40,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.26,1927.80,1929.03,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.27,1953.80,1927.80,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.28,1928.83,1953.80,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.08.31,1963.71,1928.83,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.01,1967.20,1963.71,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.02,1970.24,1967.20,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.03,1942.64,1970.24,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.04,1930.19,1942.64,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.07,1932.65,1930.19,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.08,1929.66,1932.65,2074.89,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.09,1931.25,1929.66,2049.85,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.10,1946.26,1931.25,2029.92,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.11,1946.00,1946.26,2015.65,1863.04,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.14,1939.51,1946.00,2015.65,1902.55,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.15,1956.34,1939.51,2015.65,1902.55,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.16,1954.10,1956.34,2015.65,1902.55,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.17,1959.38,1954.10,2015.65,1902.55,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.18,1944.03,1959.38,2006.40,1902.55,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.21,1949.45,1944.03,1992.40,1902.55,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.22,1912.46,1949.45,1992.40,1902.55,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.23,1899.93,1912.46,1992.40,1902.55,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.24,1863.04,1899.93,1992.40,1882.70,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.25,1867.53,1863.04,1992.40,1882.70,0,1,-1,1,1868.06,1750.10,0,RAW_ACCEPT_COOLDOWN_PASS_HTF_BLOCKED
2020.09.28,1860.71,1867.53,1992.40,1855.65,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.29,1881.40,1860.71,1992.40,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.09.30,1897.17,1881.40,1992.40,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.01,1885.28,1897.17,1992.40,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.02,1905.90,1885.28,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.05,1899.00,1905.90,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.06,1913.33,1899.00,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.07,1877.88,1913.33,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.08,1887.46,1877.88,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.09,1893.37,1887.46,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.12,1930.05,1893.37,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.13,1922.48,1930.05,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.14,1890.91,1922.48,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.15,1901.18,1890.91,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.16,1908.23,1901.18,1973.44,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.19,1898.50,1908.23,1960.89,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.20,1904.12,1898.50,1960.04,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.21,1906.98,1904.12,1955.47,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.22,1924.49,1906.98,1933.14,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.23,1903.71,1924.49,1933.14,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.26,1901.24,1903.71,1933.14,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.27,1902.02,1901.24,1933.14,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.28,1907.57,1902.02,1933.14,1848.60,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.29,1876.95,1907.57,1933.14,1872.81,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.10.30,1867.60,1876.95,1933.14,1872.81,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.02,1878.56,1867.60,1933.14,1869.35,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.03,1895.41,1878.56,1933.14,1859.81,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.04,1909.37,1895.41,1933.14,1859.81,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.05,1902.98,1909.37,1933.14,1859.81,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.06,1949.30,1902.98,1933.14,1859.81,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.09,1951.11,1949.30,1933.14,1859.81,1,0,1,1,1954.32,1790.52,1,FINAL_SIGNAL_FIRE
2020.11.10,1861.92,1951.11,1952.72,1859.81,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.11,1877.18,1861.92,1960.29,1859.81,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.12,1865.13,1877.18,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.13,1876.76,1865.13,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.16,1889.28,1876.76,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.17,1888.47,1889.28,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.18,1879.98,1888.47,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.19,1872.19,1879.98,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.20,1865.74,1872.19,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.23,1870.78,1865.74,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.24,1837.45,1870.78,1965.40,1850.40,0,0,0,1,0.00,0.00,1,NO_ACCEPTANCE
2020.11.25,1807.19,1837.45,1965.40,1850.40,0,1,-1,1,1807.25,1799.01,0,RAW_ACCEPT_COOLDOWN_PASS_HTF_BLOCKED
