2020.02.19 10:00:00,OPEN,0,SAR,1605.12,0.00,1600.67,1631.84,60.0,SAR_below_price,0,0.000,
2020.02.21 09:02:26,CLOSE,122,SAR,1631.87,0.01,0.00,0.00,25.1,tp,169346,5.633,PERIOD_H4
2020.02.21 18:00:00,OPEN,0,SAR,1643.56,0.00,1636.11,1688.25,60.0,SAR_below_price,0,0.000,
2020.02.24 11:26:09,CLOSE,124,SAR,1688.29,0.01,0.00,0.00,44.0,tp,235569,5.917,PERIOD_H4
2020.02.24 11:30:00,OPEN,0,SAR,1688.44,0.00,1678.80,1746.31,60.0,SAR_below_price,0,0.000,
2020.02.24 14:12:49,CLOSE,126,SAR,1678.80,0.01,0.00,0.00,-9.7,sl,9769,-1.001,PERIOD_H4
2020.02.24 16:00:00,OPEN,0,SAR,1677.75,0.00,1665.70,1750.07,60.0,SAR_below_price,0,0.000,
2020.02.24 21:24:51,CLOSE,128,SAR,1665.20,0.01,0.00,0.00,-12.6,sl,19491,-1.041,PERIOD_H4
2020.02.24 21:45:00,OPEN,0,SAR,1660.17,0.00,1647.58,1735.75,60.0,SAR_below_price,0,0.000,
2020.02.25 02:09:27,CLOSE,130,SAR,1647.30,0.01,0.00,0.00,-13.3,sl,15867,-1.056,PERIOD_H4
2020.02.27 16:00:00,OPEN,0,SAR,1652.04,0.00,1637.21,1741.04,60.0,SAR_below_price,0,0.000,
2020.02.27 22:37:53,CLOSE,132,SAR,1636.51,0.01,0.00,0.00,-15.5,sl,23873,-1.047,PERIOD_H4
2020.02.27 22:45:00,OPEN,0,SAR,1641.39,0.00,1626.57,1730.35,60.0,SAR_below_price,0,0.000,
2020.02.28 09:20:39,CLOSE,134,SAR,1626.56,0.01,0.00,0.00,-15.5,sl,38139,-1.047,PERIOD_H4
2020.02.28 09:30:00,OPEN,0,SAR,1624.06,0.00,1637.40,1544.01,60.0,SAR_above_price,0,0.000,
2020.02.28 10:14:36,CLOSE,136,SAR,1637.40,0.01,0.00,0.00,-13.3,sl,2676,-1.000,PERIOD_H4
2020.02.28 12:00:00,OPEN,0,SAR,1627.69,0.00,1641.62,1544.12,60.0,SAR_above_price,0,0.000,
2020.03.03 17:43:43,CLOSE,138,SAR,1641.66,0.01,0.00,0.00,-13.7,sl,366223,-0.982,PERIOD_H4
2020.03.04 10:00:00,OPEN,0,SAR,1636.27,0.00,1619.87,1734.67,60.0,SAR_below_price,0,0.000,
2020.03.12 14:03:54,CLOSE,140,SAR,1618.69,0.01,0.00,0.00,-24.4,sl,705834,-1.486,PERIOD_H4
2020.03.12 14:15:00,OPEN,0,SAR,1626.58,0.00,1640.92,1540.50,60.0,SAR_above_price,0,0.000,
2020.03.13 17:45:48,CLOSE,142,SAR,1540.39,0.01,0.00,0.00,86.3,tp,99048,6.018,PERIOD_H4
2020.03.13 20:00:00,OPEN,0,SAR,1522.20,0.00,1552.02,1343.29,60.0,SAR_above_price,0,0.000,
2020.03.16 01:12:51,CLOSE,144,SAR,1552.12,0.01,0.00,0.00,-29.6,sl,191571,-0.994,PERIOD_H4
2020.03.16 01:15:00,OPEN,0,SAR,1553.38,0.00,1584.29,1367.95,60.0,SAR_above_price,0,0.000,
2020.03.24 04:42:19,CLOSE,146,SAR,1584.39,0.01,0.00,0.00,-29.6,sl,703639,-0.956,PERIOD_H4
2020.03.24 14:15:01,OPEN,0,SAR,1603.12,0.00,1579.04,1747.55,60.0,SAR_below_price,0,0.000,
2020.03.31 21:29:52,CLOSE,148,SAR,1578.76,0.01,0.00,0.00,-28.6,sl,630891,-1.188,PERIOD_H4
2020.03.31 22:00:00,OPEN,0,SAR,1576.49,0.00,1591.50,1486.39,60.0,SAR_above_price,0,0.000,
2020.04.01 08:44:31,CLOSE,150,SAR,1591.91,0.01,0.00,0.00,-15.3,sl,38671,-1.018,PERIOD_H4
2020.04.06 09:00:00,OPEN,0,SAR,1624.55,0.00,1612.82,1694.96,60.0,SAR_below_price,0,0.000,
2020.04.13 14:04:40,CLOSE,152,SAR,1695.15,0.01,0.00,0.00,65.9,tp,623080,5.620,PERIOD_H4
2020.04.13 20:45:00,OPEN,0,SAR,1721.48,0.00,1708.04,1802.13,60.0,SAR_below_price,0,0.000,
