episode_id,timestamp,outcome,source_tf,direction,penetration_per_atr,age_seconds
Weekly-Low_2025.11.09__ep3,2025-11-18 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.08940672103283592,820800.0
Weekly-Low_2025.11.09__ep4,2025-11-19 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.07814868211065057,864000.0
Equal-High_2025.11.18 21:30__ep1,2025-11-18 22:00:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.0047504245691958715,
Asia-High_2025.11.19__ep2,2025-11-19 00:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.025475478994120313,0.0
Asia-High_2025.11.19__ep3,2025-11-19 11:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.0015411427316498062,42300.0
Equal-Low_2025.11.19 03:25__ep1,2025-11-19 03:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.009173384014319887,
Equal-High_2025.11.19 04:40__ep1,2025-11-19 04:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.003562873184768508,
Daily-High_2025.11.18__ep1,2025-11-19 10:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.0017565882192384246,123300.0
Daily-High_2025.11.18__ep2,2025-11-19 10:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.009813962500597644,125100.0
Daily-High_2025.11.18__ep4,2025-11-19 19:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.04061051854954537,154800.0
Daily-High_2025.11.18__ep5,2025-11-19 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.008955717067280596,158400.0
Daily-High_2025.11.18__ep6,2025-11-19 20:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.0035385458219568027,160200.0
Daily-High_2025.11.18__ep9,2025-11-19 21:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.060922728895603726,163800.0
Equal-High_2025.11.19 14:40__ep1,2025-11-19 14:45:00,TRUE_BREAK_OBSERVED,PERIOD_M5,SELL,0.06982464956206214,
Equal-Low_2025.11.19 15:55__ep1,2025-11-19 16:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.012817379683256913,
Equal-High_2025.11.19 16:10__ep1,2025-11-19 16:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.001521738027726067,
Equal-Low_2025.11.19 16:25__ep1,2025-11-19 16:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.01362740937772764,
Equal-Low_2025.11.19 17:40__ep1,2025-11-19 17:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.010574239125553879,
Equal-High_2025.11.19 23:00__ep1,2025-11-20 01:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.022148130270733583,
Asia-High_2025.11.20__ep2,2025-11-20 01:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.028403141361256545,6300.0
Equal-Low_2025.11.20 01:45__ep1,2025-11-20 02:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.047211255574980356,
Equal-Low_2025.11.20 02:45__ep1,2025-11-20 03:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.02930418403027571,
Equal-High_2025.11.20 03:00__ep1,2025-11-20 04:00:00,TRUE_BREAK_OBSERVED,PERIOD_H1,SELL,0.0040202371078414244,
Daily-Low_2025.11.19__ep1,2025-11-20 04:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.058329411831008135,103500.0
Daily-Low_2025.11.19__ep3,2025-11-20 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.030342072230430246,115200.0
Daily-Low_2025.11.19__ep4,2025-11-20 10:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.022285899364802346,122400.0
Daily-Low_2025.11.19__ep5,2025-11-20 11:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.03830082548742302,126000.0
Daily-Low_2025.11.19__ep7,2025-11-20 13:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.01663106870500035,134100.0
Daily-Low_2025.11.19__ep11,2025-11-20 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.06445614668817994,144000.0
Daily-Low_2025.11.19__ep12,2025-11-20 19:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.004066892690639718,156600.0
Daily-Low_2025.11.19__ep13,2025-11-20 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.0464271180223194,158400.0
Equal-High_2025.11.20 05:00__ep1,2025-11-20 06:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.041703022611654934,
Equal-Low_2025.11.20 07:30__ep1,2025-11-20 07:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.023049981956348973,
Equal-High_2025.11.20 14:15__ep1,2025-11-20 14:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.04856711182999822,
Equal-High_2025.11.20 14:30__ep1,2025-11-20 14:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.010939188940371672,
Equal-High_2025.11.20 15:00__ep1,2025-11-20 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.010456390107194865,
Equal-High_2025.11.20 17:00__ep1,2025-11-20 18:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.05376098856449747,
Equal-High_2025.11.20 17:45__ep1,2025-11-20 18:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.05103993017145786,
Equal-Low_2025.11.20 18:10__ep1,2025-11-20 18:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.0009525250910984415,
Asia-Low_2025.11.21__ep1,2025-11-21 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.04160055590943309,0.0
Asia-Low_2025.11.21__ep2,2025-11-21 10:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.11900043510745409,36900.0
Equal-Low_2025.11.21 02:15__ep1,2025-11-21 02:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.02584934484835482,
Equal-Low_2025.11.21 04:25__ep1,2025-11-21 04:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.011759771390044176,
Asia-High_2025.11.21__ep1,2025-11-21 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.04519730751663128,14400.0
Asia-High_2025.11.21__ep2,2025-11-21 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.004632578609068273,0.0
Asia-High_2025.11.21__ep7,2025-11-21 20:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.007954183900731784,73800.0
Equal-Low_2025.11.21 07:00__ep1,2025-11-21 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.09176378556916823,
Equal-High_2025.11.21 08:10__ep1,2025-11-21 08:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.09714419873899685,
Daily-Low_2025.11.20__ep3,2025-11-21 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.02891655367928017,129600.0
Daily-Low_2025.11.20__ep6,2025-11-21 13:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.00299662911104041,135000.0
Daily-Low_2025.11.20__ep8,2025-11-21 14:30:00,TRUE_BREAK_OBSERVED,PERIOD_M30,BUY,0.03878767515445586,138600.0
Daily-Low_2025.11.20__ep10,2025-11-21 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.09928818754943142,144000.0
Equal-Low_2025.11.21 11:00__ep2,2025-11-21 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.050539315674517984,
Equal-High_2025.11.21 11:25__ep1,2025-11-21 11:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.013129241537298364,
Equal-High_2025.11.21 15:00__ep1,2025-11-21 15:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.026143417067157945,
Equal-High_2025.11.21 17:30__ep1,2025-11-21 17:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.011482083880691203,
Equal-High_2025.11.21 21:40__ep1,2025-11-21 21:45:00,TRUE_BREAK_OBSERVED,PERIOD_M5,SELL,0.07800269905533062,
Asia-Low_2025.11.24__ep1,2025-11-24 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.04726348659228541,0.0
Asia-High_2025.11.24__ep1,2025-11-24 00:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.03564658939520937,0.0
Asia-High_2025.11.24__ep2,2025-11-24 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.07951506061742283,14400.0
Asia-High_2025.11.24__ep5,2025-11-24 13:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.07593647149782183,46800.0
Asia-High_2025.11.24__ep6,2025-11-24 16:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.004602381622909341,59400.0
Equal-High_2025.11.24 02:00__ep1,2025-11-24 02:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.013435288251594811,
Equal-Low_2025.11.24 03:00__ep1,2025-11-24 03:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.001055647396879084,
Equal-Low_2025.11.24 04:00__ep1,2025-11-24 05:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.010450867052023121,
Equal-Low_2025.11.24 07:00__ep1,2025-11-24 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.026593649563372453,
Equal-High_2025.11.24 08:10__ep1,2025-11-24 08:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.04151005881725821,
Equal-High_2025.11.24 09:30__ep1,2025-11-24 10:00:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.044886363636363634,
Equal-High_2025.11.24 10:00__ep1,2025-11-24 10:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.0185501066098081,
Equal-High_2025.11.24 10:30__ep1,2025-11-24 11:00:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.015422960623042575,
Equal-Low_2025.11.24 14:10__ep1,2025-11-24 14:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.06444929595049216,
Equal-High_2025.11.24 15:30__ep1,2025-11-24 15:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.003379047753624413,
Weekly-High_2025.11.16__ep1,2025-11-24 22:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.019657410647239904,773100.0
Weekly-High_2025.11.16__ep5,2025-11-25 01:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.05571854666500085,782100.0
Weekly-High_2025.11.16__ep6,2025-11-25 01:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.017110067814293164,783000.0
Weekly-High_2025.11.16__ep10,2025-11-25 10:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.0024589063162998377,813600.0
Weekly-High_2025.11.16__ep13,2025-11-25 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.012653068948210817,820800.0
Weekly-High_2025.11.16__ep16,2025-11-25 13:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.009509144310140107,824400.0
Weekly-High_2025.11.16__ep17,2025-11-25 13:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.004504268483817266,826200.0
Weekly-High_2025.11.16__ep21,2025-11-25 15:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.018200186060010195,831600.0
Weekly-High_2025.11.16__ep23,2025-11-25 17:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.042481833426495245,838800.0
Weekly-High_2025.11.16__ep28,2025-11-25 21:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.006959498003422704,855900.0
Weekly-High_2025.11.16__ep29,2025-11-25 22:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.003975100581511349,858600.0
Weekly-High_2025.11.16__ep31,2025-11-26 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.0024892020913844055,864000.0
Daily-High_2025.11.24__ep1,2025-11-25 02:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.05277632012221252,94500.0
Daily-High_2025.11.24__ep2,2025-11-25 02:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.04236107557329604,95400.0
Daily-High_2025.11.24__ep3,2025-11-25 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.014909142938903993,100800.0
Daily-High_2025.11.24__ep5,2025-11-25 08:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.0016611295681063125,117900.0
Daily-High_2025.11.24__ep7,2025-11-25 16:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.04635383810595606,145800.0
Daily-High_2025.11.24__ep8,2025-11-25 19:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.020847917856925184,154800.0
Daily-High_2025.11.24__ep10,2025-11-25 21:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.02933363924128542,162000.0
Equal-High_2025.11.25 08:10__ep1,2025-11-25 08:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.02642410449662081,
Asia-Low_2025.11.25__ep1,2025-11-25 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.10515321738540705,0.0
Asia-Low_2025.11.25__ep2,2025-11-25 11:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.05038206398522126,40500.0
Asia-Low_2025.11.25__ep6,2025-11-25 15:00:00,TRUE_BREAK_OBSERVED,PERIOD_M15,BUY,0.0901330074176036,54000.0
Asia-Low_2025.11.25__ep10,2025-11-25 18:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.004685979719079776,64800.0
Asia-Low_2025.11.25__ep13,2025-11-25 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.06644086931978549,72000.0
Asia-High_2025.11.25__ep1,2025-11-25 19:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.030753150138526468,71100.0
Equal-High_2025.11.26 03:00__ep1,2025-11-26 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.02322775057867531,
Asia-Low_2025.11.26__ep1,2025-11-26 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.05741176470588236,14400.0
Daily-High_2025.11.25__ep2,2025-11-26 08:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.034908607073470745,116100.0
Daily-High_2025.11.25__ep5,2025-11-26 10:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.015172886613580296,122400.0
Daily-High_2025.11.25__ep6,2025-11-26 10:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.019741476393232264,125100.0
Daily-High_2025.11.25__ep9,2025-11-26 14:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.016233377875443853,139500.0
Daily-High_2025.11.25__ep10,2025-11-26 15:00:00,TRUE_BREAK_OBSERVED,PERIOD_H1,SELL,0.03149923084180135,140400.0
Daily-High_2025.11.25__ep12,2025-11-26 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.04371315618570646,144000.0
Equal-High_2025.11.26 12:10__ep1,2025-11-26 12:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.039711519369461844,
Asia-High_2025.11.26__ep3,2025-11-26 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.014759688396931432,72000.0
Equal-Low_2025.11.26 14:45__ep1,2025-11-26 15:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.006572774581766138,
Equal-Low_2025.11.26 15:00__ep1,2025-11-26 15:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.07237698198651199,
Equal-Low_2025.11.26 17:15__ep1,2025-11-26 17:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.017863154495675056,
Equal-High_2025.11.26 19:00__ep1,2025-11-26 19:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.00950971331871926,
Asia-Low_2025.11.27__ep1,2025-11-27 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.03586478357048721,0.0
Asia-High_2025.11.27__ep2,2025-11-27 11:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.01309851403412218,39600.0
Equal-Low_2025.11.27 06:15__ep1,2025-11-27 06:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.02272670778780357,
Asia-Low_2025.11.28__ep2,2025-11-28 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.00653498380978293,0.0
Daily-High_2025.11.27__ep1,2025-11-28 11:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.09009380978243033,127800.0
Daily-High_2025.11.27__ep2,2025-11-28 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.01617889066420569,129600.0
Daily-High_2025.11.27__ep3,2025-11-28 12:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.024987893462469737,132300.0
Asia-High_2025.11.28__ep1,2025-11-28 17:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.04839096821727417,62100.0
Asia-Low_2025.12.01__ep1,2025-12-01 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,BUY,0.06963573663121166,0.0
Weekly-High_2025.11.23__ep3,2025-12-01 02:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.02941596227278195,698400.0
Weekly-High_2025.11.23__ep7,2025-12-01 19:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.002843193063092874,759600.0
Weekly-High_2025.11.23__ep9,2025-12-02 03:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.1280288020246968,790200.0
Weekly-High_2025.11.23__ep14,2025-12-03 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.026417936272002288,864000.0
Weekly-High_2025.11.23__ep19,2025-12-03 06:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.03510222106472962,885600.0
Weekly-High_2025.11.23__ep20,2025-12-03 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.05761065742295032,892800.0
Weekly-High_2025.11.23__ep21,2025-12-03 16:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.002603197246858592,922500.0
Weekly-High_2025.11.23__ep22,2025-12-03 16:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.022897449810092244,923400.0
Weekly-High_2025.11.23__ep23,2025-12-03 17:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.10634231516887606,925200.0
Weekly-High_2025.11.23__ep25,2025-12-03 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.049128334231395086,936000.0
Weekly-High_2025.11.23__ep26,2025-12-04 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.030968433950421242,950400.0
Weekly-High_2025.11.23__ep27,2025-12-05 09:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.024021578240568102,1069200.0
Weekly-High_2025.11.23__ep32,2025-12-05 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.013848809514541862,1080000.0
Asia-High_2025.12.01__ep2,2025-12-01 00:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.02108303249097473,0.0
Asia-High_2025.12.01__ep4,2025-12-01 13:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.006679502248179836,46800.0
Asia-High_2025.12.01__ep7,2025-12-01 14:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.012231785133104607,50400.0
Asia-High_2025.12.01__ep8,2025-12-01 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.05570084041858793,57600.0
Monthly-High_2025.11.01__ep1,2025-12-01 04:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.0351931330472103,2608200.0
Monthly-High_2025.11.01__ep5,2025-12-01 08:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.08475456242127312,2620800.0
Monthly-High_2025.11.01__ep7,2025-12-01 11:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.002704147298930826,2631600.0
Monthly-High_2025.11.01__ep11,2025-12-02 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.01567236568304203,2678400.0
Monthly-High_2025.11.01__ep12,2025-12-05 17:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.03380429094714808,2998800.0
Monthly-High_2025.11.01__ep13,2025-12-05 18:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.013048139185157789,3002400.0
Monthly-High_2025.11.01__ep17,2025-12-05 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,SELL,0.10180147058823528,3009600.0
Monthly-High_2025.11.01__ep18,2025-12-08 00:00:00,INVALIDATED_NO_BREAK,PERIOD_D1,SELL,0.0727108179521085,3196800.0
Monthly-High_2025.11.01__ep21,2025-12-11 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,SELL,0.048772242935902814,3470400.0
Equal-Low_2025.12.01 16:00__ep1,2025-12-01 16:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.04193179012766865,
Equal-Low_2025.12.01 16:15__ep1,2025-12-01 16:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.03304696678658342,
Equal-Low_2025.12.01 21:55__ep1,2025-12-01 22:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.02285811239121777,
Equal-Low_2025.12.01 22:10__ep1,2025-12-01 22:15:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.04867873737091007,
Equal-Low_2025.12.01 22:25__ep1,2025-12-01 22:30:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.03820754716981132,
Equal-High_2025.12.01 22:40__ep1,2025-12-01 22:45:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.00023403528315928913,
Equal-Low_2025.12.01 22:55__ep1,2025-12-01 23:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,BUY,0.0356493529642437,
Daily-Low_2025.12.01__ep1,2025-12-02 03:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.1043040449840603,99000.0
Daily-Low_2025.12.01__ep2,2025-12-02 08:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.061238938053097346,117900.0
Daily-Low_2025.12.01__ep4,2025-12-02 11:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.03207231276684017,126900.0
Daily-Low_2025.12.01__ep6,2025-12-02 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.04474579091036553,144000.0
Daily-Low_2025.12.01__ep8,2025-12-02 22:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.06726002469928699,168300.0
Asia-Low_2025.12.02__ep1,2025-12-02 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.0053303932006626515,43200.0
Asia-Low_2025.12.02__ep2,2025-12-02 13:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.05137783092305485,48600.0
Asia-Low_2025.12.02__ep6,2025-12-02 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.014067855611943444,72000.0
Asia-Low_2025.12.02__ep8,2025-12-02 21:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.06580999810995507,76500.0
Asia-Low_2025.12.02__ep9,2025-12-02 21:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.044661935809762375,77400.0
Asia-High_2025.12.02__ep1,2025-12-02 16:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,SELL,0.017256637168141593,59400.0
Equal-Low_2025.12.02 17:30__ep1,2025-12-02 17:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.07653348125358601,
Equal-Low_2025.12.02 18:30__ep1,2025-12-02 18:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.0403549335093125,
Asia-Low_2025.12.03__ep1,2025-12-03 00:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.0431213351375733,0.0
Asia-Low_2025.12.03__ep2,2025-12-03 04:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.034798277469688575,14400.0
Asia-Low_2025.12.03__ep3,2025-12-03 12:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.018897317991092875,43200.0
Asia-Low_2025.12.03__ep6,2025-12-03 13:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.0030898876404494386,46800.0
Asia-Low_2025.12.03__ep10,2025-12-03 19:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.004779478726798537,68400.0
Asia-Low_2025.12.03__ep11,2025-12-03 20:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.01041230786851598,73800.0
Asia-Low_2025.12.03__ep13,2025-12-03 21:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.03729928284500746,77400.0
Equal-High_2025.12.03 03:45__ep1,2025-12-03 04:00:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.02608483750175901,
Equal-Low_2025.12.03 09:30__ep1,2025-12-03 09:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.06400525322654725,
Asia-Low_2025.12.04__ep1,2025-12-04 00:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.009563880706105745,0.0
Daily-Low_2025.12.03__ep1,2025-12-04 05:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.03650306748466258,107100.0
Daily-Low_2025.12.03__ep5,2025-12-04 07:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.015632003922697736,111600.0
Daily-Low_2025.12.03__ep7,2025-12-04 11:45:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.036394849785407725,128700.0
Daily-Low_2025.12.03__ep8,2025-12-04 12:00:00,TRUE_BREAK_OBSERVED,PERIOD_H1,BUY,0.044062230214905844,129600.0
Daily-Low_2025.12.03__ep11,2025-12-04 16:00:00,INVALIDATED_NO_BREAK,PERIOD_H1,BUY,0.03041143866764843,144000.0
Daily-Low_2025.12.03__ep15,2025-12-04 17:30:00,INVALIDATED_NO_BREAK,PERIOD_M30,BUY,0.11521242865554546,149400.0
Daily-Low_2025.12.03__ep17,2025-12-04 20:00:00,INVALIDATED_NO_BREAK,PERIOD_H4,BUY,0.07360623760672652,158400.0
Equal-Low_2025.12.04 11:00__ep1,2025-12-04 11:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.0454262821648684,
Equal-High_2025.12.04 12:15__ep1,2025-12-04 12:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.001253999362251753,
Equal-High_2025.12.04 14:15__ep1,2025-12-04 14:30:00,INVALIDATED_NO_BREAK,PERIOD_M15,SELL,0.08239285114866823,
Equal-Low_2025.12.04 15:00__ep1,2025-12-04 15:15:00,INVALIDATED_NO_BREAK,PERIOD_M15,BUY,0.015588628358342281,
Equal-High_2025.12.04 16:55__ep1,2025-12-04 17:00:00,INVALIDATED_NO_BREAK,PERIOD_M5,SELL,0.009168202742740232,
