level_id,level_price,direction,source,source_tf,created_at,touch_number,age_at_trigger_hours,trigger_time,trigger_price,penetration_at_trigger_pips,max_additional_penetration_after_trigger_pips,time_to_max_penetration_hours,time_to_first_reclaim_level_hours,time_to_reclaim_trigger_price_hours,time_to_reversal_0_25ATR_hours,time_to_reversal_0_5ATR_hours,time_to_reversal_1ATR_hours,atr_h4_at_trigger_pips,level_replaced_before_horizon,IMMEDIATE_FADE_available,IMMEDIATE_FADE_entry_price,IMMEDIATE_FADE_entry_delay_hours,IMMEDIATE_FADE_outcome,RECLAIM_LEVEL_available,RECLAIM_LEVEL_entry_price,RECLAIM_LEVEL_entry_delay_hours,RECLAIM_LEVEL_outcome,RECLAIM_TRIGGER_available,RECLAIM_TRIGGER_entry_price,RECLAIM_TRIGGER_entry_delay_hours,RECLAIM_TRIGGER_outcome,REACTION_CANDLE_available,REACTION_CANDLE_entry_price,REACTION_CANDLE_entry_delay_hours,REACTION_CANDLE_outcome,MICRO_STRUCTURE_SHIFT_available,MICRO_STRUCTURE_SHIFT_entry_price,MICRO_STRUCTURE_SHIFT_entry_delay_hours,MICRO_STRUCTURE_SHIFT_outcome,LIMIT_RETEST_available,LIMIT_RETEST_entry_price,LIMIT_RETEST_entry_delay_hours,LIMIT_RETEST_outcome,IMMEDIATE_FADE_MFE_4h,IMMEDIATE_FADE_MAE_4h,RECLAIM_LEVEL_MFE_4h,RECLAIM_LEVEL_MAE_4h,RECLAIM_TRIGGER_MFE_4h,RECLAIM_TRIGGER_MAE_4h,REACTION_CANDLE_MFE_4h,REACTION_CANDLE_MAE_4h,MICRO_STRUCTURE_SHIFT_MFE_4h,MICRO_STRUCTURE_SHIFT_MAE_4h,LIMIT_RETEST_MFE_4h,LIMIT_RETEST_MAE_4h
3014,3109.81,SELL,WICK_H4,H4,2025-04-04 12:00:00,1,1.75,2025-04-04 13:45:00,3113.31,35.0,232.6,0.25,0.75,0.0,0.0,1.0,1.75,305.5,True,True,3113.31,0.0,SL,True,3109.81,0.75,SL,True,3113.31,0.0,SL,False,,,NO_ENTRY,True,3071.07,2.0,SL,False,,,NO_ENTRY,863.9,232.6,925.1,193.5,863.9,232.6,,,543.7,190.4,,
3022,3031.86,SELL,WICK_H4,H4,2025-04-07 04:00:00,1,0.75,2025-04-07 04:45:00,3035.36,35.0,200.9,0.25,1.0,0.75,1.0,,,388.08,True,True,3035.36,0.0,SL,True,3031.86,1.0,SL,True,3035.36,0.75,SL,False,,,NO_ENTRY,True,3018.81,2.0,SL,True,3031.86,2.25,TP,185.3,200.9,153.6,126.1,188.6,94.7,,,55.8,256.6,186.3,126.1
3031,2986.01,SELL,WICK_H4,H4,2025-04-08 00:00:00,3,3.5,2025-04-08 03:30:00,2989.51,35.0,29.6,0.0,0.25,0.25,,,,374.08,True,True,2989.51,0.0,SL,True,2986.01,0.25,SL,True,2989.51,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,66.5,151.5,31.5,186.5,66.5,151.5,,,,,,
3033,2992.47,SELL,WICK_H4,H4,2025-04-08 04:00:00,1,0.25,2025-04-08 04:15:00,2995.97,35.0,86.9,0.75,,1.75,,,,362.52,True,True,2995.97,0.0,SL,False,,,NO_ENTRY,True,2995.97,1.75,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,65.0,91.7,,,51.8,195.6,,,,,,
3035,3004.66,SELL,WICK_H4,H4,2025-04-08 08:00:00,1,0.75,2025-04-08 08:45:00,3008.16,35.0,73.7,0.75,0.25,0.0,,,,348.16,True,True,3008.16,0.0,SL,True,3004.66,0.25,SL,True,3008.16,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,134.6,73.7,99.6,108.7,134.6,73.7,,,,,,
3037,3015.53,SELL,WICK_H4,H4,2025-04-08 12:00:00,1,3.0,2025-04-08 15:00:00,3019.03,35.0,2.4,0.0,0.25,0.0,0.25,,,340.98,True,True,3019.03,0.0,TP,True,3015.53,0.25,TP,True,3019.03,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,246.9,35.3,232.3,70.3,246.9,35.3,,,,,,
3045,2990.83,SELL,WICK_H4,H4,2025-04-09 04:00:00,1,0.5,2025-04-09 04:30:00,2994.33,35.0,197.2,3.25,,,,,,330.0,True,True,2994.33,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,59.6,260.5,,,,,,,,,,
3047,3014.05,SELL,WICK_H4,H4,2025-04-09 08:00:00,1,0.25,2025-04-09 08:15:00,3017.55,35.0,347.2,1.75,,0.0,,,,339.95,True,True,3017.55,0.0,SL,False,,,NO_ENTRY,True,3017.55,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,56.1,347.2,,,56.1,347.2,,,,,,
3049,3052.27,SELL,WICK_H4,H4,2025-04-09 12:00:00,1,2.5,2025-04-09 14:30:00,3055.77,35.0,171.3,0.5,1.0,0.75,1.0,,,342.21,True,True,3055.77,0.0,SL,True,3052.27,1.0,SL,True,3055.77,0.75,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,132.6,319.1,97.6,384.8,132.6,349.8,,,,,,
3051,3072.9,SELL,WICK_H4,H4,2025-04-09 16:00:00,1,0.75,2025-04-09 16:45:00,3076.4,35.0,183.6,3.0,1.0,0.0,0.0,,,351.71,True,True,3076.4,0.0,SL,True,3072.9,1.0,SL,True,3076.4,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,256.3,226.2,243.5,261.2,256.3,226.2,,,,,,
3053,3094.76,SELL,WICK_H4,H4,2025-04-09 20:00:00,1,0.25,2025-04-09 20:15:00,3098.26,35.0,13.2,2.5,0.0,0.0,0.0,0.0,0.0,363.04,True,True,3098.26,0.0,TP,True,3094.76,0.0,SL,True,3098.26,0.0,TP,False,,,NO_ENTRY,True,3059.94,0.0,SL,False,,,NO_ENTRY,497.1,13.2,462.1,48.2,497.1,13.2,,,113.9,396.4,,
3056,3101.18,SELL,WICK_H4,H4,2025-04-10 04:00:00,1,1.25,2025-04-10 05:15:00,3104.68,35.0,271.0,1.0,,,,,,371.2,True,True,3104.68,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-2.4,277.3,,,,,,,,,,
3061,3133.54,SELL,WICK_H4,H4,2025-04-10 16:00:00,2,1.25,2025-04-10 17:15:00,3137.04,35.0,379.0,1.25,,,,,,376.49,True,True,3137.04,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-40.3,379.0,,,,,,,,,,
3063,3174.94,SELL,WICK_H4,H4,2025-04-10 20:00:00,3,5.0,2025-04-11 01:00:00,3178.44,35.0,394.1,2.5,,,,,,371.55,True,True,3178.44,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,30.5,409.7,,,,,,,,,,
3069,3227.29,SELL,WICK_H4,H4,2025-04-11 12:00:00,1,1.0,2025-04-11 13:00:00,3230.79,35.0,69.0,0.0,0.5,0.25,0.5,0.75,,355.55,True,True,3230.79,0.0,SL,True,3227.29,0.5,TP,True,3230.79,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,207.0,132.6,172.0,167.6,207.0,132.6,,,,,,
3071,3237.69,SELL,WICK_H4,H4,2025-04-11 16:00:00,3,2.75,2025-04-11 18:45:00,3241.19,35.0,40.4,0.25,0.5,0.0,0.75,1.0,,348.52,True,True,3241.19,0.0,SL,True,3237.69,0.5,SL,True,3241.19,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,215.0,40.4,180.0,64.1,215.0,40.4,,,,,,
3075,3228.7,SELL,WICK_H4,H4,2025-04-14 04:00:00,1,0.5,2025-04-14 04:30:00,3232.2,35.0,133.3,0.5,3.25,1.25,,,,329.34,True,True,3232.2,0.0,SL,True,3228.7,3.25,SL,True,3232.2,1.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,109.3,133.3,123.2,93.2,109.3,58.2,,,,,,
3087,3215.11,SELL,WICK_H4,H4,2025-04-15 04:00:00,1,0.25,2025-04-15 04:15:00,3218.61,35.0,139.4,3.5,,,,,,279.79,True,True,3218.61,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,3227.52,7.75,TP,True,3222.18,4.25,SL,False,,,NO_ENTRY,17.9,139.4,,,,,133.2,24.5,49.7,98.5,,
3092,3226.84,SELL,WICK_H4,H4,2025-04-15 20:00:00,1,0.75,2025-04-15 20:45:00,3230.34,35.0,32.0,2.25,0.25,0.0,,,,245.79,True,True,3230.34,0.0,SL,True,3226.84,0.25,SL,True,3230.34,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,48.1,116.4,13.1,151.4,48.1,116.4,,,,,,
3094,3233.54,SELL,WICK_H4,H4,2025-04-16 00:00:00,1,1.5,2025-04-16 01:30:00,3237.04,35.0,308.3,2.25,,,,,,255.81,True,True,3237.04,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,29.0,382.1,,,,,,,,,,
3095,3267.87,SELL,WICK_H4,H4,2025-04-16 04:00:00,1,0.25,2025-04-16 04:15:00,3271.37,35.0,160.4,3.5,0.0,0.0,0.0,0.25,,260.08,True,True,3271.37,0.0,TP,True,3267.87,0.0,SL,True,3271.37,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,155.1,191.5,120.1,226.5,155.1,191.5,,,,,,
3096,3287.41,SELL,WICK_H4,H4,2025-04-16 08:00:00,1,0.5,2025-04-16 08:30:00,3290.91,35.0,267.5,2.75,,0.0,,,,265.84,True,True,3290.91,0.0,SL,False,,,NO_ENTRY,True,3290.91,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,50.1,267.5,,,50.1,267.5,,,,,,
3099,3313.52,SELL,WICK_H4,H4,2025-04-16 16:00:00,1,1.0,2025-04-16 17:00:00,3317.02,35.0,158.5,2.25,0.0,0.0,0.0,,,268.59,True,True,3317.02,0.0,TP,True,3313.52,0.0,SL,True,3317.02,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,3313.52,1.25,SL,118.8,158.5,83.8,193.5,118.8,158.5,,,,,49.2,288.7
3101,3332.87,SELL,WICK_H4,H4,2025-04-16 20:00:00,1,1.5,2025-04-16 21:30:00,3336.37,35.0,210.8,3.75,,1.5,,,,262.75,True,True,3336.37,0.0,SL,False,,,NO_ENTRY,True,3336.37,1.5,SL,False,,,NO_ENTRY,True,3345.27,5.5,SL,False,,,NO_ENTRY,19.8,210.8,,,19.8,210.8,,,245.8,108.4,,
3113,3328.57,SELL,WICK_H4,H4,2025-04-18 00:00:00,1,73.25,2025-04-21 01:15:00,3332.07,35.0,383.8,2.25,,,,,,283.71,True,True,3332.07,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-57.6,503.5,,,,,,,,,,
3115,3370.45,SELL,WICK_H4,H4,2025-04-21 04:00:00,1,0.25,2025-04-21 04:15:00,3373.95,35.0,111.8,1.75,,0.0,,,,276.3,True,True,3373.95,0.0,SL,False,,,NO_ENTRY,True,3373.95,0.0,SL,False,,,NO_ENTRY,True,3373.83,2.75,SL,False,,,NO_ENTRY,68.2,117.0,,,68.2,117.0,,,44.1,220.4,,
3117,3385.13,SELL,WICK_H4,H4,2025-04-21 08:00:00,2,1.0,2025-04-21 09:00:00,3388.63,35.0,72.4,1.25,1.75,0.0,1.75,,,271.07,True,True,3388.63,0.0,SL,True,3385.13,1.75,SL,True,3388.63,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,69.7,83.1,34.7,206.7,69.7,83.1,,,,,,
3119,3395.87,SELL,WICK_H4,H4,2025-04-21 12:00:00,3,2.75,2025-04-21 14:45:00,3399.37,35.0,307.7,2.25,,0.5,,,,272.63,True,True,3399.37,0.0,SL,False,,,NO_ENTRY,True,3399.37,0.5,SL,True,3414.49,5.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,15.3,307.7,,,15.3,307.7,85.2,187.5,,,,
3123,3430.45,SELL,WICK_H4,H4,2025-04-22 00:00:00,1,1.25,2025-04-22 01:15:00,3433.95,35.0,102.8,1.25,0.25,0.0,1.75,1.75,,273.1,True,True,3433.95,0.0,SL,True,3430.45,0.25,SL,True,3433.95,0.0,SL,False,,,NO_ENTRY,True,3417.33,1.75,SL,False,,,NO_ENTRY,221.5,237.3,186.5,382.9,221.5,237.3,,,55.3,773.3,,
3125,3444.23,SELL,WICK_H4,H4,2025-04-22 04:00:00,1,0.75,2025-04-22 04:45:00,3447.73,35.0,469.3,1.75,,,,,,305.84,True,True,3447.73,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,54.9,477.3,,,,,,,,,,
3127,3494.66,SELL,WICK_H4,H4,2025-04-22 08:00:00,1,1.0,2025-04-22 09:00:00,3498.16,35.0,17.4,0.25,0.25,0.0,0.0,0.5,1.0,324.56,True,True,3498.16,0.0,TP,True,3494.66,0.25,SL,True,3498.16,0.0,TP,False,,,NO_ENTRY,True,3461.93,1.0,SL,False,,,NO_ENTRY,550.5,17.4,515.5,52.4,550.5,17.4,,,188.2,185.9,,
3136,3370.81,SELL,WICK_H4,H4,2025-04-23 04:00:00,1,0.25,2025-04-23 04:15:00,3374.31,35.0,120.9,0.5,0.0,0.0,0.25,1.5,1.75,404.96,True,True,3374.31,0.0,SL,True,3370.81,0.0,SL,True,3374.31,0.0,SL,False,,,NO_ENTRY,True,3354.02,1.5,TP,False,,,NO_ENTRY,454.3,120.9,419.3,155.9,454.3,120.9,,,624.6,95.8,,
3145,3301.41,SELL,WICK_H4,H4,2025-04-24 00:00:00,1,1.25,2025-04-24 01:15:00,3304.91,35.0,340.1,2.25,,,,,,412.52,True,True,3304.91,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-2.8,623.3,,,,,,,,,,
3147,3338.92,SELL,WICK_H4,H4,2025-04-24 04:00:00,1,0.25,2025-04-24 04:15:00,3342.42,35.0,248.2,0.25,1.75,1.25,1.75,2.25,,416.41,True,True,3342.42,0.0,SL,True,3338.92,1.75,SL,True,3342.42,1.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,218.7,248.2,242.6,36.2,277.6,131.3,,,,,,
3152,3344.62,SELL,WICK_H4,H4,2025-04-24 16:00:00,2,7.75,2025-04-24 23:45:00,3348.12,35.0,226.4,1.75,,,,,,370.64,True,True,3348.12,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,54.1,226.4,,,,,,,,,,
3162,3308.68,SELL,WICK_H4,H4,2025-04-25 16:00:00,2,7.5,2025-04-25 23:30:00,3312.18,35.0,243.5,49.5,50.75,50.0,50.75,,,355.09,True,True,3312.18,0.0,SL,True,3308.68,50.75,SL,True,3312.18,50.0,SL,True,3313.9,52.5,TP,False,,,NO_ENTRY,True,3308.68,51.0,TP,333.0,243.5,408.3,71.0,443.3,58.6,460.5,12.1,,,408.3,71.0
3171,3302.19,SELL,WICK_H4,H4,2025-04-28 16:00:00,1,1.5,2025-04-28 17:30:00,3305.69,35.0,334.4,2.0,,,,,,363.39,True,True,3305.69,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-49.0,440.4,,,,,,,,,,
3173,3339.13,SELL,WICK_H4,H4,2025-04-28 20:00:00,2,1.25,2025-04-28 21:15:00,3342.63,35.0,102.1,1.5,,,,,,351.62,True,True,3342.63,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,True,3343.92,2.5,SL,False,,,NO_ENTRY,106.7,102.1,,,,,,,212.1,45.1,,
3183,3315.93,SELL,WICK_H4,H4,2025-04-29 16:00:00,1,0.5,2025-04-29 16:30:00,3319.43,35.0,104.8,3.25,0.0,0.0,0.0,0.25,,317.02,True,True,3319.43,0.0,TP,True,3315.93,0.0,SL,True,3319.43,0.0,TP,True,3314.21,7.5,SL,True,3317.01,7.25,SL,True,3315.93,1.5,TP,198.8,104.8,163.8,139.8,198.8,104.8,83.7,137.4,93.2,109.4,107.8,139.8
3193,3304.66,SELL,WICK_H4,H4,2025-04-30 16:00:00,1,0.25,2025-04-30 16:15:00,3308.16,35.0,115.1,0.25,0.0,0.0,0.0,1.25,,298.04,True,True,3308.16,0.0,SL,True,3304.66,0.0,SL,True,3308.16,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,153.3,115.1,118.3,150.1,153.3,115.1,,,,,,
3206,3233.16,SELL,WICK_H4,H4,2025-05-01 20:00:00,1,3.25,2025-05-01 23:15:00,3236.66,35.0,30.7,0.5,0.0,0.0,,,,304.25,True,True,3236.66,0.0,SL,True,3233.16,0.0,SL,True,3236.66,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,93.1,75.9,58.1,110.9,93.1,75.9,,,,,,
3208,3239.73,SELL,WICK_H4,H4,2025-05-02 00:00:00,3,3.25,2025-05-02 03:15:00,3243.23,35.0,10.2,0.25,0.5,0.25,0.5,0.5,,294.59,True,True,3243.23,0.0,TP,True,3239.73,0.5,TP,True,3243.23,0.25,TP,False,,,NO_ENTRY,True,3231.0,0.5,SL,False,,,NO_ENTRY,158.8,153.4,123.8,188.4,158.8,153.4,,,36.5,275.7,,
3210,3244.25,SELL,WICK_H4,H4,2025-05-02 04:00:00,1,1.5,2025-05-02 05:30:00,3247.75,35.0,108.2,1.25,,0.0,,,,293.24,True,True,3247.75,0.0,SL,False,,,NO_ENTRY,True,3247.75,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,44.1,145.0,,,44.1,145.0,,,,,,
3213,3263.22,SELL,WICK_H4,H4,2025-05-02 12:00:00,1,0.75,2025-05-02 12:45:00,3266.72,35.0,24.2,2.0,0.25,0.0,0.25,2.75,,277.61,True,True,3266.72,0.0,TP,True,3263.22,0.25,SL,True,3266.72,0.0,TP,False,,,NO_ENTRY,True,3255.96,2.75,SL,True,3263.22,0.5,SL,273.7,24.2,238.7,59.2,273.7,24.2,,,314.2,84.7,238.7,59.2
3218,3252.27,SELL,WICK_H4,H4,2025-05-05 04:00:00,1,0.25,2025-05-05 04:15:00,3255.77,35.0,165.2,1.5,,2.25,,,,269.5,True,True,3255.77,0.0,SL,False,,,NO_ENTRY,True,3255.77,2.25,SL,False,,,NO_ENTRY,True,3259.42,2.0,SL,False,,,NO_ENTRY,29.3,165.2,,,29.3,101.9,,,65.8,62.2,,
3220,3272.29,SELL,WICK_H4,H4,2025-05-05 08:00:00,1,3.5,2025-05-05 11:30:00,3275.79,35.0,466.3,4.25,,,,,,270.86,True,True,3275.79,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,58.6,451.1,,,,,,,,,,
3223,3328.65,SELL,WICK_H4,H4,2025-05-05 20:00:00,1,2.5,2025-05-05 22:30:00,3332.15,35.0,53.4,0.0,,0.25,,,,277.43,True,True,3332.15,0.0,SL,False,,,NO_ENTRY,True,3332.15,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,85.6,56.3,,,94.7,56.3,,,,,,
3226,3337.78,SELL,WICK_H4,H4,2025-05-06 04:00:00,1,0.25,2025-05-06 04:15:00,3341.28,35.0,456.7,1.0,,,,,,290.25,True,True,3341.28,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-110.1,456.7,,,,,,,,,,
3229,3383.05,SELL,WICK_H4,H4,2025-05-06 12:00:00,3,3.75,2025-05-06 15:45:00,3386.55,35.0,249.5,4.0,1.75,1.5,1.75,,,287.08,True,True,3386.55,0.0,SL,True,3383.05,1.75,SL,True,3386.55,1.5,SL,False,,,NO_ENTRY,True,3383.86,1.5,SL,False,,,NO_ENTRY,84.2,249.5,49.2,346.6,84.2,311.6,,,57.3,338.5,,
3232,3411.5,SELL,WICK_H4,H4,2025-05-06 20:00:00,1,0.25,2025-05-06 20:15:00,3415.0,35.0,199.1,3.5,,0.0,,,,289.37,True,True,3415.0,0.0,SL,False,,,NO_ENTRY,True,3415.0,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,309.9,227.6,,,309.9,227.6,,,,,,
3245,3386.78,SELL,WICK_H4,H4,2025-05-08 04:00:00,1,0.25,2025-05-08 04:15:00,3390.28,35.0,243.6,0.75,3.5,0.0,3.5,,,305.02,True,True,3390.28,0.0,SL,True,3386.78,3.5,SL,True,3390.28,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,196.3,243.6,666.1,27.8,196.3,243.6,,,,,,
3250,3358.47,SELL,WICK_H4,H4,2025-05-08 16:00:00,1,0.25,2025-05-08 16:15:00,3361.97,35.0,75.2,0.25,0.5,0.0,0.75,2.0,2.5,348.9,True,True,3361.97,0.0,SL,True,3358.47,0.5,SL,True,3361.97,0.0,SL,False,,,NO_ENTRY,True,3346.84,2.0,SL,False,,,NO_ENTRY,637.3,75.2,606.9,65.6,637.3,75.2,,,581.6,131.8,,
3260,3338.26,SELL,WICK_H4,H4,2025-05-09 16:00:00,2,2.0,2025-05-09 18:00:00,3341.76,35.0,56.4,1.25,1.75,0.0,,,,316.67,True,True,3341.76,0.0,SL,True,3338.26,1.75,SL,True,3341.76,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,82.3,56.4,134.5,45.3,82.3,56.4,,,,,,
3273,3238.72,SELL,WICK_H4,H4,2025-05-13 00:00:00,2,3.0,2025-05-13 03:00:00,3242.22,35.0,9.4,0.0,0.25,0.0,0.5,,,310.87,True,True,3242.22,0.0,TP,True,3238.72,0.25,SL,True,3242.22,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,265.4,10.6,230.4,45.6,265.4,10.6,,,,,,
3275,3243.16,SELL,WICK_H4,H4,2025-05-13 04:00:00,2,3.75,2025-05-13 07:45:00,3246.66,35.0,187.8,2.0,,,,,,315.65,True,True,3246.66,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,True,3253.99,3.5,SL,False,,,NO_ENTRY,5.9,187.8,,,,,,,167.9,55.1,,
3298,3164.11,SELL,WICK_H4,H4,2025-05-15 12:00:00,1,0.25,2025-05-15 12:15:00,3167.61,35.0,843.4,13.5,,0.0,,,,306.18,True,True,3167.61,0.0,SL,False,,,NO_ENTRY,True,3167.61,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,35.5,321.8,,,35.5,321.8,,,,,,
3308,3212.81,SELL,WICK_H4,H4,2025-05-16 16:00:00,1,57.25,2025-05-19 01:15:00,3216.31,35.0,334.0,2.0,,,,,,324.4,True,True,3216.31,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,17.8,334.0,,,,,,,,,,
3321,3232.62,SELL,WICK_H4,H4,2025-05-20 08:00:00,1,4.0,2025-05-20 12:00:00,3236.12,35.0,145.2,3.5,,0.0,,,,281.66,True,True,3236.12,0.0,SL,False,,,NO_ENTRY,True,3236.12,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,56.7,145.2,,,56.7,145.2,,,,,,
3324,3250.64,SELL,WICK_H4,H4,2025-05-20 16:00:00,1,1.0,2025-05-20 17:00:00,3254.14,35.0,314.9,0.25,,,,,,299.35,True,True,3254.14,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-64.9,335.9,,,,,,,,,,
3326,3285.63,SELL,WICK_H4,H4,2025-05-20 20:00:00,1,1.25,2025-05-20 21:15:00,3289.13,35.0,64.6,1.75,,0.0,,,,290.4,True,True,3289.13,0.0,SL,False,,,NO_ENTRY,True,3289.13,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,51.0,147.9,,,51.0,147.9,,,,,,
3328,3295.59,SELL,WICK_H4,H4,2025-05-21 00:00:00,1,1.25,2025-05-21 01:15:00,3299.09,35.0,155.2,2.75,0.25,0.0,0.75,,,280.88,True,True,3299.09,0.0,TP,True,3295.59,0.25,SL,True,3299.09,0.0,TP,True,3301.99,6.75,SL,False,,,NO_ENTRY,True,3295.59,3.25,SL,138.4,155.2,103.4,190.2,138.4,155.2,36.4,184.5,,,91.0,175.5
3330,3314.61,SELL,WICK_H4,H4,2025-05-21 08:00:00,1,1.25,2025-05-21 09:15:00,3318.11,35.0,23.3,0.5,0.75,0.75,0.75,1.75,,277.44,True,True,3318.11,0.0,TP,True,3314.61,0.75,SL,True,3318.11,0.75,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,3314.61,1.5,TP,142.7,23.3,107.7,53.6,142.7,18.6,,,,,107.7,35.7
3336,3315.1,SELL,WICK_H4,H4,2025-05-21 20:00:00,3,2.0,2025-05-21 22:00:00,3318.6,35.0,61.9,0.25,,0.75,,,,268.14,True,True,3318.6,0.0,SL,False,,,NO_ENTRY,True,3318.6,0.75,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,55.0,74.7,,,55.0,74.7,,,,,,
3339,3326.07,SELL,WICK_H4,H4,2025-05-22 04:00:00,1,0.25,2025-05-22 04:15:00,3329.57,35.0,157.7,2.0,,,,,,256.32,True,True,3329.57,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,40.0,157.7,,,,,,,,,,
3348,3308.78,SELL,WICK_H4,H4,2025-05-23 04:00:00,1,3.5,2025-05-23 07:30:00,3312.28,35.0,38.0,0.25,,,,,,256.96,True,True,3312.28,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,5.0,220.7,,,,,,,,,,
3350,3316.08,SELL,WICK_H4,H4,2025-05-23 08:00:00,1,0.25,2025-05-23 08:15:00,3319.58,35.0,147.7,2.5,,0.25,,,,254.26,True,True,3319.58,0.0,SL,False,,,NO_ENTRY,True,3319.58,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,31.7,147.7,,,31.7,147.7,,,,,,
