window_id,structural_level_id,event_id,timestamp,source,source_tf,side,direction,level_price,price_at_event,penetration_pips,created_time,age_seconds,regime_at_event,structure_trend_at_event,atr_at_event,consumer,observed_by,observation_count,label_true_break_occurred,label_retest_occurred,label_reclaim_or_false_break,label_retest_hold_or_fail,label_plus1r_before_minus1r,label_continuation_1atr_before_failure
w3,Equal-Low_2026.06.25 03:15,1933,2026-06-25 03:30:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,3995.41,3996.24,8.3,,-1.0,WEAK_TREND,UP,9.4,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.25 05:40,1937,2026-06-25 05:45:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,3976.84,3978.3,14.6,,-1.0,WEAK_TREND,DOWN,9.27571,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Equal-Low_2026.06.25 08:00,1938,2026-06-25 08:15:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,3995.41,3998.1,26.9,,-1.0,RANGING,DOWN,14.20143,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.25 08:40,1940,2026-06-25 08:45:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,3982.27,3983.01,7.4,,-1.0,RANGING,DOWN,6.23286,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Equal-High_2026.06.25 11:15,1941,2026-06-25 11:30:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4000.93,3993.52,74.1,,-1.0,WEAK_TREND,DOWN,11.99857,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.25 11:30,1942,2026-06-25 11:45:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4000.93,3999.41,15.2,,-1.0,WEAK_TREND,DOWN,12.04,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w3,Equal-High_2026.06.25 11:40,1943,2026-06-25 11:45:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4000.93,3999.41,15.2,,-1.0,WEAK_TREND,DOWN,6.56286,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w3,Asia-High_2026.06.25,1945,2026-06-25 16:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4018.49,4012.16,63.3,2026-06-25 00:00:00,57600.0,WEAK_TREND,UP,22.925,DETECTOR,",DETECTOR,SH_BMS_RTO,",36,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.25,1948,2026-06-25 16:45:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4018.49,4011.67,68.2,2026-06-25 00:00:00,60300.0,STRONG_TREND,UP,11.165,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.25,1949,2026-06-25 17:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4018.49,4002.06,164.3,2026-06-25 00:00:00,61200.0,WEAK_TREND,UP,23.29143,DETECTOR,",DETECTOR,SH_BMS_RTO,",8,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.25,1950,2026-06-25 17:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4018.49,4016.4,20.9,2026-06-25 00:00:00,62100.0,WEAK_TREND,UP,13.305,DETECTOR,",DETECTOR,",2,True,False,TRUE_BREAK,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.25,1953,2026-06-25 18:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4018.49,4011.79,67.0,2026-06-25 00:00:00,64800.0,WEAK_TREND,UP,22.67571,DETECTOR,",DETECTOR,SH_BMS_RTO,",9,True,False,TRUE_BREAK,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.25,1954,2026-06-25 18:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4018.49,4007.84,106.5,2026-06-25 00:00:00,65700.0,WEAK_TREND,UP,15.07857,DETECTOR,",DETECTOR,",1,True,False,TRUE_BREAK,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.26 01:25,1961,2026-06-26 01:30:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4023.63,4024.54,9.1,,-1.0,WEAK_TREND,UP,3.26643,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w3,Equal-High_2026.06.26 01:40,1962,2026-06-26 01:45:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4031.41,4028.4,30.1,,-1.0,WEAK_TREND,DOWN,4.11071,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.26,1963,2026-06-26 02:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4026.93,4026.16,7.7,2026-06-26 00:00:00,7200.0,WEAK_TREND,UP,20.67429,DETECTOR,",DETECTOR,",4,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.26,1964,2026-06-26 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-High,SELL,4026.93,4026.47,4.6,2026-06-26 00:00:00,0.0,STRONG_TREND,DOWN,120.54429,DETECTOR,",DETECTOR,SH_BMS_RTO,",25,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.26,1968,2026-06-26 04:00:00,SNXSSweepExt,PERIOD_H4,Asia-High,SELL,4030.15,4020.06,100.9,2026-06-26 00:00:00,14400.0,STRONG_TREND,DOWN,44.83857,DETECTOR,",DETECTOR,SH_BMS_RTO,",18,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.26 05:10,1970,2026-06-26 05:15:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4014.04,4015.02,9.8,,-1.0,RANGING,DOWN,5.37,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-Low_2026.06.26,1972,2026-06-26 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-Low,BUY,3966.02,4026.47,604.5,2026-06-26 00:00:00,0.0,STRONG_TREND,DOWN,120.54429,DETECTOR,",DETECTOR,SH_BMS_RTO,",68,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.26 08:10,1975,2026-06-26 08:15:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4014.04,4015.23,11.9,,-1.0,WEAK_TREND,UP,4.54929,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.26 08:25,1977,2026-06-26 08:30:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4014.04,4016.45,24.1,,-1.0,WEAK_TREND,UP,4.24071,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.26,1978,2026-06-26 10:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4032.98,4027.21,57.7,2026-06-26 00:00:00,36900.0,STRONG_TREND,DOWN,8.86929,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.26,1980,2026-06-26 10:45:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4032.98,4031.26,17.2,2026-06-26 00:00:00,38700.0,STRONG_TREND,DOWN,8.91071,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.26,1981,2026-06-26 11:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4032.98,4030.44,25.4,2026-06-26 00:00:00,39600.0,WEAK_TREND,UP,18.27429,DETECTOR,",DETECTOR,SH_BMS_RTO,",7,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.26,1982,2026-06-26 11:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4032.98,4030.81,21.7,2026-06-26 00:00:00,40500.0,STRONG_TREND,UP,8.84143,DETECTOR,",DETECTOR,",1,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.26,1984,2026-06-26 12:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4032.98,4030.77,22.1,2026-06-26 00:00:00,43200.0,WEAK_TREND,UP,18.42214,DETECTOR,",DETECTOR,SH_BMS_RTO,",40,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Daily-High_2026.06.25,1999,2026-06-26 15:45:00,SNXSSweepExt,PERIOD_M15,Daily-High,SELL,4044.06,4040.07,39.9,2026-06-25 00:00:00,143100.0,WEAK_TREND,UP,9.09929,DETECTOR,",DETECTOR,SH_BMS_RTO,",3,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.26 16:00,2001,2026-06-26 16:15:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4055.48,4050.44,50.4,,-1.0,RANGING,UP,10.49786,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.26 20:40,2003,2026-06-26 20:45:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4075.46,4076.54,10.8,,-1.0,WEAK_TREND,DOWN,3.87071,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Equal-Low_2026.06.29 01:55,2005,2026-06-29 02:00:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4064.29,4066.16,18.7,,-1.0,WEAK_TREND,UP,8.37786,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.29,2006,2026-06-29 02:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4070.35,4066.16,41.9,2026-06-29 00:00:00,7200.0,WEAK_TREND,UP,19.81214,DETECTOR,",DETECTOR,SH_BMS_RTO,",6,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.29 03:15,2009,2026-06-29 03:30:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4055.48,4048.09,73.9,,-1.0,WEAK_TREND,DOWN,10.7,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.29,2011,2026-06-29 04:00:00,SNXSSweepExt,PERIOD_H4,Asia-High,SELL,4074.04,4069.41,46.3,2026-06-29 00:00:00,14400.0,WEAK_TREND,DOWN,38.15786,DETECTOR,",DETECTOR,SH_BMS_RTO,",26,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.29 04:00,2012,2026-06-29 04:15:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4055.48,4054.53,9.5,,-1.0,RANGING,DOWN,13.09071,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.29 05:10,2014,2026-06-29 05:15:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4066.52,4060.81,57.1,,-1.0,RANGING,DOWN,7.38857,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.29 05:25,2016,2026-06-29 05:30:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4070.35,4068.7,16.5,,-1.0,WEAK_TREND,UP,6.42357,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.29 06:10,2017,2026-06-29 06:15:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4070.35,4068.96,13.9,,-1.0,WEAK_TREND,UP,5.86786,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.29 06:15,2018,2026-06-29 06:30:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4074.48,4072.24,22.4,,-1.0,RANGING,DOWN,12.11071,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w3,Asia-Low_2026.06.29,2020,2026-06-29 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-Low,BUY,3986.47,4088.36,1018.9,2026-06-29 00:00:00,0.0,STRONG_TREND,DOWN,122.56357,DETECTOR,",DETECTOR,SH_BMS_RTO,",86,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-Low_2026.06.29 08:55,2022,2026-06-29 09:00:00,SNXSSweepExt,PERIOD_M5,Equal-Low,BUY,4053.63,4054.22,5.9,,-1.0,STRONG_TREND,DOWN,6.0,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w3,Equal-High_2026.06.29 10:40,2024,2026-06-29 10:45:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4064.74,4062.5,22.4,,-1.0,RANGING,UP,3.92786,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.29 10:55,2026,2026-06-29 11:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4064.74,4061.48,32.6,,-1.0,RANGING,UP,3.95929,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-Low_2026.06.29,2028,2026-06-29 15:15:00,SNXSSweepExt,PERIOD_M15,Asia-Low,BUY,4039.18,4047.45,82.7,2026-06-29 00:00:00,54900.0,STRONG_TREND,DOWN,9.82,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Equal-High_2026.06.29 15:25,2031,2026-06-29 15:30:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4038.38,4038.22,1.6,,-1.0,WEAK_TREND,UP,5.50071,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-Low_2026.06.29,2033,2026-06-29 15:45:00,SNXSSweepExt,PERIOD_M15,Asia-Low,BUY,4039.18,4044.71,55.3,2026-06-29 00:00:00,56700.0,STRONG_TREND,DOWN,9.65643,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-Low_2026.06.29,2034,2026-06-29 16:00:00,SNXSSweepExt,PERIOD_H1,Asia-Low,BUY,4039.18,4043.41,42.3,2026-06-29 00:00:00,57600.0,RANGING,DOWN,17.57071,DETECTOR,",DETECTOR,SH_BMS_RTO,",37,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.29 18:55,2046,2026-06-29 19:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4028.15,4026.79,13.6,,-1.0,WEAK_TREND,DOWN,5.29786,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Equal-High_2026.06.29 20:10,2052,2026-06-29 20:15:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4030.24,4028.82,14.2,,-1.0,RANGING,UP,3.63714,DETECTOR,",DETECTOR,SH_BMS_RTO,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.30,2058,2026-06-30 00:00:00,SNXSSweepExt,PERIOD_D1,Asia-High,SELL,4075.4,4016.39,590.1,2026-06-30 00:00:00,0.0,STRONG_TREND,DOWN,119.83214,DETECTOR,",DETECTOR,SH_BMS_RTO,",83,True,True,TRUE_BREAK,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w3,Weekly-Low_2026.06.21,2061,2026-06-30 04:30:00,SNXSSweepExt,PERIOD_M30,Weekly-Low,BUY,3959.02,3978.81,197.9,2026-06-21 00:00:00,793800.0,STRONG_TREND,DOWN,11.58071,DETECTOR,",DETECTOR,SH_BMS_RTO,",4,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Weekly-Low_2026.06.21,2062,2026-06-30 05:00:00,SNXSSweepExt,PERIOD_H1,Weekly-Low,BUY,3959.02,3969.21,101.9,2026-06-21 00:00:00,795600.0,STRONG_TREND,UP,18.54929,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,False,False,RECLAIM,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Weekly-Low_2026.06.21,2065,2026-06-30 05:30:00,SNXSSweepExt,PERIOD_M30,Weekly-Low,BUY,3959.02,3961.73,27.1,2026-06-21 00:00:00,797400.0,STRONG_TREND,DOWN,13.64214,DETECTOR,",DETECTOR,",3,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Weekly-Low_2026.06.21,2066,2026-06-30 05:45:00,SNXSSweepExt,PERIOD_M15,Weekly-Low,BUY,3959.02,3959.44,4.2,2026-06-21 00:00:00,798300.0,VOLATILE,DOWN,15.04929,DETECTOR,",DETECTOR,",2,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Weekly-Low_2026.06.21,2067,2026-06-30 06:00:00,SNXSSweepExt,PERIOD_H1,Weekly-Low,BUY,3959.02,3962.67,36.5,2026-06-21 00:00:00,799200.0,STRONG_TREND,UP,18.985,DETECTOR,",DETECTOR,",6,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.30 06:55,2070,2026-06-30 07:00:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,3970.91,3969.68,12.3,,-1.0,WEAK_TREND,UP,5.22714,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Weekly-Low_2026.06.21,2072,2026-06-30 08:00:00,SNXSSweepExt,PERIOD_H4,Weekly-Low,BUY,3959.02,3985.33,263.1,2026-06-21 00:00:00,806400.0,STRONG_TREND,UP,37.07357,DETECTOR,",DETECTOR,SH_BMS_RTO,",18,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Daily-Low_2026.06.29,2074,2026-06-30 09:30:00,SNXSSweepExt,PERIOD_M30,Daily-Low,BUY,3999.93,4011.81,118.8,2026-06-29 00:00:00,120600.0,WEAK_TREND,DOWN,18.20643,DETECTOR,",DETECTOR,",4,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,CONTINUATION_FIRST
w3,Equal-Low_2026.06.30 09:30,2075,2026-06-30 09:45:00,SNXSSweepExt,PERIOD_M15,Equal-Low,BUY,4018.53,4024.59,60.6,,-1.0,STRONG_TREND,DOWN,11.36929,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Daily-Low_2026.06.29,2076,2026-06-30 10:00:00,SNXSSweepExt,PERIOD_H1,Daily-Low,BUY,3999.93,4029.53,296.0,2026-06-29 00:00:00,122400.0,STRONG_TREND,DOWN,20.82357,DETECTOR,",DETECTOR,SH_BMS_RTO,",6,False,False,RECLAIM,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.30,2079,2026-06-30 11:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4033.88,4032.03,18.5,2026-06-30 00:00:00,39600.0,WEAK_TREND,DOWN,20.885,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,True,True,TRUE_BREAK,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.30,2080,2026-06-30 11:15:00,SNXSSweepExt,PERIOD_M15,Asia-High,SELL,4033.88,4024.17,97.1,2026-06-30 00:00:00,40500.0,STRONG_TREND,DOWN,11.13,DETECTOR,",DETECTOR,",1,True,True,TRUE_BREAK,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.30,2081,2026-06-30 11:30:00,SNXSSweepExt,PERIOD_M30,Asia-High,SELL,4033.88,4025.8,80.8,2026-06-30 00:00:00,41400.0,WEAK_TREND,DOWN,15.82357,DETECTOR,",DETECTOR,",2,True,True,TRUE_BREAK,FAIL,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.30 11:30,2082,2026-06-30 11:45:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4022.27,4017.74,45.3,,-1.0,STRONG_TREND,DOWN,11.325,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,MINUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.30,2083,2026-06-30 12:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4033.88,4015.4,184.8,2026-06-30 00:00:00,43200.0,WEAK_TREND,DOWN,21.68857,DETECTOR,",DETECTOR,",4,True,True,TRUE_BREAK,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w3,Daily-Low_2026.06.29,2085,2026-06-30 12:00:00,SNXSSweepExt,PERIOD_H4,Daily-Low,BUY,3999.93,4015.4,154.7,2026-06-29 00:00:00,129600.0,STRONG_TREND,UP,39.73143,DETECTOR,",DETECTOR,SH_BMS_RTO,",17,False,False,RECLAIM,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.30 12:15,2086,2026-06-30 12:30:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4022.27,4017.24,50.3,,-1.0,STRONG_TREND,UP,11.06143,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,PLUS_1R_FIRST,FAILURE_FIRST
w3,Asia-High_2026.06.30,2089,2026-06-30 14:30:00,SNXSSweepExt,PERIOD_M30,Asia-High,SELL,4033.88,4031.69,21.9,2026-06-30 00:00:00,52200.0,WEAK_TREND,UP,13.28214,DETECTOR,",DETECTOR,SH_BMS_RTO,",5,True,True,TRUE_BREAK,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.30 14:40,2091,2026-06-30 14:45:00,SNXSSweepExt,PERIOD_M5,Equal-High,SELL,4034.58,4034.4,1.8,,-1.0,STRONG_TREND,UP,3.45214,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.30,2092,2026-06-30 15:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4033.88,4033.74,1.4,2026-06-30 00:00:00,54000.0,WEAK_TREND,UP,21.70143,DETECTOR,",DETECTOR,SH_BMS_RTO,",7,True,True,TRUE_BREAK,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.30,2093,2026-06-30 15:30:00,SNXSSweepExt,PERIOD_M30,Asia-High,SELL,4033.88,4016.64,172.4,2026-06-30 00:00:00,55800.0,WEAK_TREND,UP,13.395,DETECTOR,",DETECTOR,",2,True,True,TRUE_BREAK,FAIL,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Equal-High_2026.06.30 15:15,2094,2026-06-30 15:30:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4022.27,4016.64,56.3,,-1.0,STRONG_TREND,UP,6.72286,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Asia-High_2026.06.30,2095,2026-06-30 16:00:00,SNXSSweepExt,PERIOD_H1,Asia-High,SELL,4033.88,4009.73,241.5,2026-06-30 00:00:00,57600.0,WEAK_TREND,UP,22.65643,DETECTOR,",DETECTOR,SH_BMS_RTO,",25,True,True,TRUE_BREAK,FAIL,MINUS_1R_FIRST,FAILURE_FIRST
w3,Equal-High_2026.06.30 17:30,2100,2026-06-30 18:00:00,SNXSSweepExt,PERIOD_M30,Equal-High,SELL,4037.48,4037.23,2.5,,-1.0,WEAK_TREND,DOWN,15.50143,DETECTOR,",DETECTOR,",2,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
w3,Equal-High_2026.06.30 17:45,2102,2026-06-30 18:00:00,SNXSSweepExt,PERIOD_M15,Equal-High,SELL,4037.48,4037.23,2.5,,-1.0,WEAK_TREND,DOWN,13.04571,DETECTOR,",DETECTOR,",1,False,False,NO_LIFECYCLE,N/A_NO_RETEST,AMBIGUOUS_SAME_BAR,FAILURE_FIRST
